Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
LIVER_RNA_HET_1_S4_L001_1	0.05028823452338572	0.014665593490587693	0.0010246035076844375	0.00010828806737124753	0.0	0.0	0.0	0.0	0.0	0.0012700289061769825	0.0	0.0	0.0	0.0	4.9359439649549235e-05	0.0	0.0	0.0	0.0	0.00020080059279047616	0.0	0.0	0.0	0.0	3.311694892767969e-06	0.0	0.0	0.0	0.0	1.5372748946336123e-05	0.0	0.0	0.0	0.0	0.00031922999294462754	0.0	0.0	0.0
LIVER_RNA_HET_1_S4_L001_2	0.0017003706456691309	0.0	0.00033767691237522607	9.175553800159142e-05	1.777246907238032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029352968763932455	7.442610760284174e-07	0.0	0.0	0.0	0.000636056987495593	0.0001437568090046365	0.0	0.0	0.0	0.00031915253972421585	1.4914388415190466e-05	0.0	0.0	0.0	0.00013471673457126498	9.176154144781194e-07	0.0	0.0	0.0	0.0002118064173829128	8.42259725087457e-06	0.0	0.0	0.038089350700374155	0.007820624603104889
LIVER_RNA_HET_2_S5_L001_1	0.05349841908254225	0.020416906546236135	0.0010725653496959167	0.00014651812956991252	0.0	0.0	0.0	0.0	0.0	0.0012822529722540548	0.0	0.0	0.0	0.0	5.116117580941509e-05	0.0	0.0	0.0	0.0	0.0002019823350428111	0.0	0.0	0.0	0.0	3.1632354242173332e-06	0.0	0.0	0.0	0.0	1.7898794437245017e-05	0.0	0.0	0.0	0.0	0.00032345905041613525	0.0	0.0	0.0
LIVER_RNA_HET_2_S5_L001_2	0.001694609384816084	0.0	0.00034172940998491573	0.00011273999790259737	1.6231050281696898e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.7547948197909423e-07	0.0003038168830950668	5.266165697611138e-07	0.0	0.0	0.0	0.0006441752699896636	0.0001437949325235735	0.0	0.0	0.0	0.0003339911972334086	1.714857810449655e-05	0.0	0.0	0.0	0.00014821931526018569	1.5927421120449e-06	0.0	0.0	0.0	0.00023381012770647716	1.0306306474717418e-05	0.0	0.0	0.04056078384878908	0.0085042310373284
LIVER_RNA_SMA_1_S1_L001_1	0.054165464464071236	0.023924008378036866	0.0010976352326940511	0.00017441657724282504	0.0	0.0	0.0	0.0	0.0	0.0012978971754737678	0.0	0.0	0.0	0.0	4.654717419198572e-05	0.0	0.0	0.0	0.0	0.000187190731316297	0.0	0.0	0.0	0.0	2.7790088522325655e-06	0.0	0.0	0.0	0.0	1.6030420698521525e-05	0.0	0.0	0.0	0.0	0.0003018304423123159	0.0	0.0	0.0
LIVER_RNA_SMA_1_S1_L001_2	0.0017069040491081925	0.0	0.000311571431165592	9.830752535504684e-05	1.1892039357465345e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.928434040872046e-08	0.0002913504329915879	7.138009431732624e-07	0.0	0.0	0.0	0.0006371635505842912	0.0001330302979345124	0.0	0.0	0.0	0.000327133577945467	1.613121253511486e-05	0.0	0.0	0.0	0.00014753698289761665	1.2800257909836574e-06	0.0	0.0	0.0	0.0002260313898576652	8.281942225436056e-06	0.0	0.0	0.04126316557173067	0.008898938326882672
LIVER_RNA_SMA_2_S2_L001_1	0.05434698376153255	0.024813559269495633	0.0010834621347177885	0.00017678304835583048	0.0	0.0	0.0	0.0	0.0	0.0013101319063082777	0.0	0.0	0.0	0.0	5.086649534288459e-05	0.0	0.0	0.0	0.0	0.00019664229930341912	0.0	0.0	0.0	0.0	3.298569310368813e-06	0.0	0.0	0.0	0.0	1.8797246972047674e-05	0.0	0.0	0.0	0.0	0.00031163130577583606	0.0	0.0	0.0
LIVER_RNA_SMA_2_S2_L001_2	0.0016753220938707332	0.0	0.0003274118922973737	0.00011042886308254615	1.5014450682276011e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.812355231486613e-07	0.0003033744209916046	4.845395903310601e-07	0.0	0.0	0.0	0.0006596897632935286	0.000136466880740688	0.0	0.0	0.0	0.00033307718005780735	1.8645047573450674e-05	0.0	0.0	0.0	0.0001573929061439371	1.466517150615485e-06	0.0	0.0	0.0	0.00023454594450143056	9.190749534428947e-06	0.0	0.0	0.041281166790680224	0.008871306820900659
P7_LIVER_RNA_HET_3_S6_L001_1	0.0540273742386376	0.02489533604614962	0.0010631013169277485	0.00017155660099609532	0.0	0.0	0.0	0.0	0.0	0.0012752504866721192	0.0	0.0	0.0	0.0	4.9397551312334694e-05	0.0	0.0	0.0	0.0	0.0002058225859947366	0.0	0.0	0.0	0.0	2.9883693874516397e-06	0.0	0.0	0.0	0.0	1.8089915094650266e-05	0.0	0.0	0.0	0.0	0.00031277402384772077	0.0	0.0	0.0
P7_LIVER_RNA_HET_3_S6_L001_2	0.0017245953047502214	0.0	0.0003454686701980867	9.578904037310585e-05	1.3740231201060266e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.851978989699746e-08	0.0002958410004608491	7.854616447253756e-07	0.0	0.0	0.0	0.0006361743660939995	0.00013962088768667966	0.0	0.0	0.0	0.00033420054952878857	1.4956354441251313e-05	0.0	0.0	0.0	0.00015310895680757596	2.0602539068325418e-06	0.0	0.0	0.0	0.0002291133967220966	7.357038421763671e-06	0.0	0.0	0.04153023621577998	0.008995457206222386
